RGSA	Raza Graduate Student Association (cultural group; various universities)
RGU	Robert Gordon University
RGU	Rajiv Gandhi University
RGU	Royal Global University
RGUBC	Robert Gordon University Boat Club
RGUHS	Rajiv Gandhi University of Health Sciences
RGUKT	Rajiv Gandhi University of Knowledge Technologies
RH	Residence Hall
RH	Regular and Honors
RHA	Residence Hall Assistant
RHA	Residence Hall Association
RHB	Rehabilitation Sciences
RHC	Residence Hall Council
RHC	Reviews, Hints, and Cheats
RHC	Residence Halls Counsel
RHE	Reinventing Higher Education
RHE	Rhetoric
RHF	Residence Hall Federation
RHG	Residence Hall Government
RHIT	Rose Hulman Institute of Technology
RHP	Rural Hospital Program
RHQ	Registration Headquarters
RHU	Rafik Hariri University
RHUH	Rafik Hariri University Hospital
RHUL	Royal Holloway, University of London
RI	Recitation Instructor
RI	Research Institute
RI	Royal Institution of Great Britain
RIBG	Research Infrastructure Block Grant
RIBM	Research Institute for Management and Business
RIBT	Respiratory Integrative Biology and Translational Research
RIF	Random Information Frosh
RIF	Reading Is Fundamental
RIH	Research Institute for the Humanities
RIJS	Reischauer Institute of Japanese Studies
RIL	Radiogenic Isotopes Laboratory
RIL	Robust Instrumentation Laboratory
RIM	Research In Motion
RIM	Robben Island Mayibuye
RIMP	Research Institute for Medicinal Plants
RIMP	Research Institute of Marine Products
RIN	Rensselaer Identification Number
RIN	Research Information Network
RIPS	Regional Institute for Population Studies
RIQ	Research In Quality
RIS	Ruamrudee International School
RIS	Research Information System
RISC	Research and Information Support Center
RISC	Research, Innovation, Scholarship, and Creativity
RISD	Rhode Island School of Design
RISE	Reactive Intermediates Student Exchange
RISE	Research Initiative For Scientific Enhancement
RISE	Redefining Investment Strategy Education
RISE	Research In Stratification and Education
RISE	Rapid-Improvement Support and Exchange
RIT	Rochester Institute of Technology
RIT	Rajamangala Institute Of Technology
RITF	Research Information Technology Facilities
RITG	Research Information Technology Group
RITI	Rigas Informcijas Tehnololijas Instituts
RITL	Center for Research of Innovative Technologies for Learning
RITM	Research Institute for Tropical Medicine
RITP	Regent's Information Technology Plan
RIU	Riphah International University
RIW	Rutgers In the Washington, DC, area
RJ	Refereed Journal
RJI	Reflective Judgment Interview
RJUPR	Revista Juridica Universidad de Puerto Rico
RL&L	Romance Languages and Literatures
RLA	Research Laboratories of Archaeology, UNC- Chapel Hill
RLAB	Residence Life Advisory Board
RLAD	Residence Life, Assistant Director
RLC	Resource Learning Center
RLC	Rutgers Learning Center
RLC	Residence Life Coordinator
RLD	Residence Life, Director
RLE	Research Laboratory of Electronics at MIT
RLG	Research Libraries Group
RLHS	Residence Life and Housing Services
RLI	Rensselaer Learning Institute
RLO	Residence Life Office
RLP	Russian Language Program
RLR	Reinforcement Learning Repository
RLU	Real Life University
RMA	Really Messed Assignment
RMB	Rockford Master's Commission
RMC	Royal Military College
RMH	Rocky Mountain Herbarium Floristic Research, University of Wyoming
RMIT	Royal Melbourne Institute of Technology
RML	Rob's Multimedia Laboratory
RMM	Rocky Mountain Mathematica
RMO	Records Management Office
RMP	Records Management Program
RMSA	Rehabilitaton Medicine Students Association
RMTU	Ramon Magsaysay Technological University
RMU	Robert Morris University
RN	Room Number
RNE	Registered Nurse Exam
RNF	Research Network Forum
RNI	Redleaf National Institute
RNI	Redwood Neuroscience Institute
RNI	Research Network Incorporated
RNP	Research for Nursing Practice
RNRMU	Russian National Research Medical University
RNSM	R.N. Singh Mahavidyalaya
RNT	Reactive Neuromuscular Training
RO	Research Organization
ROA	Red Oak Academies
ROAD	Repository Of Academic Documents
ROAR	Right of Admission Reserved
ROAR	Responsibility, Organization, Academics, And Respect
ROB	Robotic Operating Buddy
ROC	Rejects Of Cramer
ROC	Residents On Campus
ROC	Regionaal Opleidingen Centrum
ROCE	Regents Online Continuing Education
ROCU	Radio of Clark University
ROD	Resource Office on Disabilities
ROF	Research Opportunities Forum
ROI	Results Oriented Instructors
ROIAL	Residential Option in Arts and Letters
ROII	Requisite Organization International Institute
ROIQ	Return On Investment Quiz
ROIU	Royal Outlands Interkingdom University
ROKU	Republic Of Korea University
ROM	Register Of Merit
RON	Research Octane Number
ROO	Research On Optics
ROP	Regional Occupational Placement
ROP	Regional Occupation Programs
ROPE	Research Objectives Programming And Evaluation
ROSE	Research Opportunities Scholarships And Enrichment
ROSE	Recognition Of Superior Effort
ROSS	Rely On Self Study
ROTC	Reserve Officer's Training Corps
ROTC	Reserve Officers' Training Corps
ROTP	Reserve Officers Training Program
ROV	Remotely Operated Vehicle
ROV	Remotly Operated Vehicle
RP	Research and Pathfinding
RP	Research Path
RPAB	Research and Projects Advisory Board (Southern Illinois University Edwardsville)
RPD	Research and Publication Department
RPG	Research Project Grant
RPI	Rensselaer Polytechnic Institute
RPM	Report Project Management
RPP	Registration Pre Payment
RPP	Referral Partnership Program
RPR	Richard Perryn Rector
RPT	Retention, Promotion, and Tenure
RPTGLNG	Reporting Language
RPU	Ryerson Polytechnic University
RPU	Royal Prune University
RPUC	Regina Pacis University College
RQ	Review Questions
RQ	Review Question
RQ	Random Questions
RQ	Research Question
RQB	Regional Quiz Bowl
RQF	Institut für Raum- Quanten- Forschung
RQF	Research Query Function
RQI	Rice Quantum Institute
RQI	Research Quality Initiative
RQP	Right Question Project, Inc.
RR	Results Ready
RR	Re Register
RR	Research Report
RR	Registration Room
RRBMU	Raj Rishi Bhartrihari Matsya University
RRC	Regional Resource Center
RRC	Rehabilitation Research Center
RRC	Regional Registration Center
RRDC	Research and Rehabilitation Development Center
RRDT	Regional Research and Development Team
RRF	Raptor Research Foundation
RRG	Role and Reference Grammar
RRG	Robotics Research Group (University of Texas at Austin)
RRI	Resource Renewal Institute
RRI	Regional Research Institute
RRI WVU	Regional Research Institute, West Virginia University
RRL	Road Research Laboratory
RRL	Rhizobium Research Laboratory
RRSP	Rising Researcher Support Program
RRT	Rhetoric Resources at Tech ( Georgia Tech)
RRT	Department of Resource Recreation and Tourism, University of Idaho
RRU	Royal Roads University
RRU	Raider Research University
RSA	Resident Students Association
RSAI	Regional Science Association International
RSAS	Residence Student Affairs Specialist
RSC	Robotics Science Colony
RSC	Resident Service Coordinators
RSC	Regional Student Conference
RSCC	Regular Special Chinese Class
RSD	Repeat Subgoal Depth
RSD	Really Simple Discovery
RSEA	Regional Studies: East Asia
RSG	Revenue Support Grant
RSI	The Research Science Institute
RSJ	Rochester School of Journalism
RSK	Realty School of Kansas
RSL	Research Status Log
RSL	Research Service-Learning
RSM	Royal School of Music
RSN	Redasoft Research Net
RSO	Registered Student Organization
RSO	Rochester Student Organization
RSP	Research and Sponsored Programs
RSPC	Research Student Progress Committee
RSPH	Rutgers School of Public Health
RSPL	Robust Speech Processing Laboratory
RSPL	Radar Signal Processing Laboratory
RSR	Region Student Representative
RSRG	Reusable Software Research Group
RSS	Room Scheduling System
RSSI	Russian Space Science Internet
RSSSF	Rural Social Sciences Scholarship Fund
RST	Run Student Tests
RSUH	Russian State University for the Humanities
RSUTS	Russian State University of Tourism and Services
RSVP	Register Students Via Phone
RSVP	Rice Student Volunteer Program
RSVP	Reserve Space for Visions of Possibilities
RSVP	Responsible Student Volunteer Program
RSVP	Retired and Senior Volunteer Program
RT	Rhodes Tower (formerly University Tower, Cleveland State University)
RTA	Ready To Apply
RTAC	Regional Technology Assistance Center
RTAFA	Royal Thai Air Force Academy
RTAP	Radiologic Technology Advanced Placement
RTAS	Recruitment, Transfer, Admissions, and Scholarships
RTC	Required To Create
RTC	Regional Technological Capability
RTD	Research and Technological Development
RTI	Radio Technical Institute
RTI	Research and Training Institute
RTI	Radio Training Institute
RTL	Radiative Transfer Laboratory
RTMNU	Rashtrasant Tukadoji Maharaj Nagpur University
RTO	Research and Technology Organization
RTP	Regents Testing Program
RTPC	Regional Trade Policy Course
RTPL	Research Track in Philosophy and Literature
RTRP	Research Time Release Program
RTS	Rice Transliteration Scheme
RTS	Row Title Space
RTS	Research Training Scheme
RTS	Reformed Theological Seminary
RTSC	Reuse Technology Support Centre
RTU	Riga Technical University
RTU	Rajasthan Technical University
RTU	Rizal Technological University
RTU	Rai Technology University
RTU	Radiological Technologies University
RU	Rice University
RU	Rutgers University
RU	Rockefeller University
RU	Rhodes University
RU	Rowan University
RU	Rajshahi University
RU	Rider University
RU	Ryerson University
RU	Raffles University
RU	Ranchi University
RUA	Royal University of Agriculture
RUAS	Ryerson University Accounting Society
RUASA	Rice University Automated Sediment Analyser
RUB	Ruhr University Bochum
RUB	Ruhr-Universität Bochum
RUB	Royal University of Bhutan
RUBC	Reading University Boat Club
RUBIC	Rhodes University Biotechnology Innovation Centre Rhodes
RUBRIC	Regional Universities Building Research Infrastructure Collaboratively
RUBSN	Rutgers University Buy Side Network
RUC	Renmin University of China
RUCC	Rajshahi University Career Club
RUCC	Rockcliffe University Consortium Conference
RUCC	Rowan University Computational Cluster
RUE	Renaissance University,Enugu
RUET	Rajshahi University of Engineering & Technology
RUF	Reformed University Fellowship
RUF	Rice Unix Facility
RUFA	Royal University of Fine Arts
RUFA	Rome University of Fine Arts
RUFS	Ryerson University Finance Society
RUG	Roosevelt University Greenlake
RUH	University of Ruhuna
RUHF	Royal University Hospital Foundation
RUHS	Rajasthan University of Health Sciences
RUIC	Ryerson University International College
RUL	Rutgers University Libraries
RULC	Rockhurst University Leaders Council
RULP	Rutgers University Loan Program
RUM	Rats Under Me
RUM	Recinto Universitario de Mayagüez
RUM	Reformed University Ministries
RUMBA	Rutgers University Mind Brain Analysis
RUMC	Richmond University Medical Center
RUMC	Rush University Medical Center
RUMP	Rutgers University Major Programs
RUMS	Rafsanjan University of Medical Sciences
RUO	Research Use Only
RUP	Roseland University Prep
RUP	Rockefeller University Press
RUPD	Rutgers University Police Department
RUPD	Rice University Police Department
RUPD	Radford University Police Department
RUPP	Royal University of Phnom Penh
RUR	Round University Rankings
RUR	Round University Ranking
RUSB	Reykjavik University School of Business
RUSH	Royal University Of Scir Havoc
RUSH	Royal University of Scir Hafoc
RUSM	Ross University School of Medicine
RUSP	Rice University Scholars Program
RUSU	RMIT University Student Union
RUSU	Rise Up Shine University
RUSU	RMIT University Students Union
RUT	Rutgers University
RUTH	Rutgers University Talking Head
RUW	Royal University for Women
RVA	Rift Valley Academy
RVC	Rotch Visual Collections, MIT Libraries
RVC	Rice Vegetarian Club
RVC	Royal Veterinary College
RVD	Really Very Dull
RVI	Related Vocational Instruction of Georgia
RVM	Research Value Mapping
RVU	Rocky Vista University
RWA	Research, Writing, and Advocacy
RWA	Royal West of England Academy
RWC	Robot Work Crew
RWJ	Robert Wood Johnson Medical School
RWJUH	Robert Wood Johnson University Hospital
RWL	Real World Laboratory
RWP	Research Working Paper
RWR	Reading/ Writing/ Research
RWS	Radio Wave Study
RWTH	Rhenish-Westphalian Technical University
RWU	Roger Williams University
RWU	Robert Welch University
RWU	Real World University
RWU	Ravensburg Weingarten University
RWUSL	Roger Williams University School of Law
RWVL	Robert W. Vaughan Lectureship in Chemical Engineering
